reference_image_origin;query_image_origin;num_initial_matches;num_final_matches;initial_cost;final_cost;track_pickle_path
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176788589450.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235382790533.jpg;499;60;0.44883864090156883;0.4418484951287878;../Results/query_62_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176967564143.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235528496629.jpg;748;103;0.4350309786460253;0.4350309786460253;../Results/query_63_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177505579091.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236164313781.jpg;576;149;0.3725981220535825;0.3702405464039311;../Results/query_64_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176787771315.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235381972526.jpg;453;70;0.4377553242519214;0.4349161512313528;../Results/query_65_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178816031090.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418237348325658.jpg;764;82;0.42100734074836904;0.406151809093851;../Results/query_66_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176908481490.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235471504896.jpg;671;145;0.40088313590311936;0.3934875420167678;../Results/query_67_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177425681231.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418237347416663.jpg;773;72;0.4139342388254874;0.4132154691633441;../Results/query_68_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176908299767.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235471414037.jpg;728;140;0.3833358718931995;0.38045469318255964;../Results/query_69_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177563207341.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236250210505.jpg;523;230;0.36363753799424325;0.3600807368164371;../Results/query_70_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177630197900.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236317564426.jpg;620;335;0.32721227345673937;0.310122388927268;../Results/query_71_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177478673758.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236139590085.jpg;512;100;0.4480763478124373;0.44687783807422493;../Results/query_72_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178589880990.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418237093089463.jpg;749;71;0.43043924886043305;0.42286426250802833;../Results/query_73_track.p
