;reference_image_origin;query_image_origin;num_initial_matches;num_final_matches;initial_cost;final_cost;track_pickle_path
919;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417178742677768.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418237214435706.jpg;813;113;0.44169694979248575;0.43079364742699594;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_919.p
920;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417178551977192.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418237077000893.jpg;814;327;0.31673057629627566;0.30593457826310366;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_920.p
921;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417176798951608.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418235392425507.jpg;617;66;0.44491305037965967;0.4281140222310228;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_921.p
922;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417176954838565.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418235516225784.jpg;601;119;0.3919993517164191;0.39036792971409146;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_922.p
923;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417178552159041.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418237077182616.jpg;814;315;0.3101691989800021;0.3101691989800021;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_923.p
924;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177820807423.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418236398280057.jpg;535;115;0.35988275237181294;0.35988275237181294;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_924.p
925;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417176799224195.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418235392970928.jpg;630;74;0.453317704404232;0.4525987112057142;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_925.p
926;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177404684192.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418236080598604.jpg;528;106;0.39059629329623785;0.37293248268057944;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_926.p
927;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417178468443558.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418236947110384.jpg;433;99;0.3891564531982303;0.3701253332842463;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_927.p
928;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417178788671309.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418235314800423.jpg;505;101;0.3906024579712864;0.39059875440267355;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_928.p
929;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417178640419388.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418237138083018.jpg;722;66;0.43997128632351384;0.43997128632351384;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_929.p
930;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177425681231.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418237347598512.jpg;783;84;0.43902616451837967;0.43644871146196046;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_930.p
931;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177129632128.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418235694745291.jpg;626;140;0.39422048542694527;0.38235900042673904;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_931.p
932;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177506033525.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418236164768328.jpg;548;129;0.3660274307833616;0.36578684393089733;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_932.p
933;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417178379637791.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418236874484419.jpg;556;166;0.32791277511646194;0.3255973170961372;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_933.p
934;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177426135663.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418237348143809.jpg;882;88;0.42216165577236997;0.41693060256978104;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_934.p
935;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417176953929694.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418235515680362.jpg;670;116;0.38942931408998305;0.37538637810233116;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_935.p
936;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417178698774813.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418237183894580.jpg;520;153;0.33385638844878607;0.33321208097010035;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_936.p
